Date,Close,High,Low,Open,Volume,MA20,MA50,MA200,DailyReturn,CumReturn,BB_Upper,BB_Lower,RSI14
2022-07-19,55.57892608642578,55.68558887089171,55.045625726660134,55.18783938197371,10998200,55.622,55.563,52.7828,0.014274,1.231228,57.0733,54.1707,51.77
2022-07-20,54.66342544555664,55.62337015405945,54.352334136675715,55.46337936930898,11010500,55.6576,55.5137,52.8257,-0.016472,1.210947,56.9643,54.3509,41.96
2022-07-21,54.53898620605469,55.001181406690506,54.03234987645484,54.450100557485804,11959600,55.6669,55.4641,52.8681,-0.002276,1.208191,56.9365,54.3973,39.82
2022-07-22,54.7434196472168,54.99229268890834,54.50343347531099,54.55676486594814,11644700,55.654,55.4293,52.9112,0.003748,1.212719,56.9569,54.3511,28.1
2022-07-25,55.27672576904297,55.37449830011067,54.49455230178379,54.707871105348566,14941700,55.6163,55.3998,52.9542,0.009742,1.224533,56.9168,54.3158,40.72
2022-07-26,56.18334197998047,56.70775553513315,55.57893302181665,55.77447809376419,20118000,55.6296,55.3849,53.001,0.016401,1.244617,56.9484,54.3108,48.52
2022-07-27,56.00556945800781,56.16556025093789,54.92119156115425,55.89002318916809,12142900,55.662,55.3451,53.0459,-0.003164,1.240679,56.9845,54.3395,50.77
2022-07-28,56.93885040283203,57.10773146745442,55.89891357404538,55.92557757766308,10837000,55.7211,55.3198,53.095,0.016664,1.261354,57.1618,54.2804,56.32
2022-07-29,57.03662109375,57.143283886056594,56.556652090935316,56.62775722849847,13734200,55.7771,55.2995,53.1445,0.001717,1.26352,57.3323,54.2219,58.55
2022-08-01,57.347713470458984,57.80991213090651,56.912185594534776,56.96551360101618,12831500,55.7834,55.3664,53.1956,0.005454,1.270411,57.3637,54.2031,62.72
2022-08-02,56.5655403137207,57.41882232872188,56.37888550868445,57.40993206716321,15241900,55.7994,55.4387,53.2411,-0.013639,1.253084,57.4057,54.1931,58.02
2022-08-03,56.814414978027344,56.97440578415031,56.27222768021219,56.4855464946152,11317000,55.822,55.4988,53.2885,0.0044,1.258597,57.4738,54.1702,60.96
2022-08-04,56.59220504760742,56.6455364457239,55.925577829037664,56.56554104386987,11795600,55.8558,55.5212,53.3371,-0.003911,1.253675,57.543,54.1686,57.43
2022-08-05,56.334442138671875,56.556651199847686,55.70336582804526,56.556651199847686,10445400,55.8665,55.518,53.3834,-0.004555,1.247964,57.5635,54.1695,61.83
2022-08-08,55.97001266479492,56.71663515593942,55.774467629534925,56.441094732676774,9165200,55.8678,55.5066,53.4259,-0.006469,1.239891,57.5651,54.1705,53.22
2022-08-09,56.04111862182617,56.27221791976011,55.863350713563335,56.15666827079314,7910900,55.8847,55.4925,53.47,0.00127,1.241466,57.5818,54.1876,63.16
2022-08-10,56.57441711425781,56.69885362134088,56.08555456408788,56.55663998601159,8857300,55.9411,55.4825,53.5163,0.009516,1.25328,57.6517,54.2305,68.03
2022-08-11,56.19221496582031,56.876619116579285,56.067778463980574,56.60996559476226,8507800,55.9873,55.4877,53.5616,-0.006756,1.244813,57.6711,54.3035,62.44
2022-08-12,56.618865966796875,56.67219396817315,56.07667534853156,56.378879788680706,9489300,56.0407,55.507,53.608,0.007593,1.254264,57.734,54.3474,61.74
2022-08-15,57.32994079589844,57.49882186127668,56.5033227736365,56.56554104278384,9863300,56.1673,55.5288,53.6534,0.012559,1.270017,57.8477,54.4869,60.39
2022-08-16,57.801025390625,57.97879672519716,57.17884267283003,57.39216149303358,9569600,56.2784,55.5734,53.6989,0.008217,1.280452,58.0842,54.4726,65.44
2022-08-17,57.66769027709961,57.96989811169308,57.56103427300478,57.62325253582078,8144000,56.4287,55.6172,53.7423,-0.002307,1.277498,58.1674,54.69,57.27
2022-08-18,57.96990203857422,58.085448311264734,57.516593646617935,57.738802711910665,6532000,56.6002,55.6603,53.7881,0.005241,1.284194,58.2273,54.9731,58.94
2022-08-19,57.92546081542969,58.192114421496335,57.73880600369618,57.96101508165743,8921100,56.7593,55.7088,53.834,-0.000767,1.283209,58.2374,55.2812,55.83
2022-08-22,57.06328201293945,57.70324516963191,56.87663061309224,57.63213664527005,9087900,56.8486,55.7594,53.8747,-0.014884,1.26411,58.1555,55.5417,54.95
2022-08-23,57.1254997253418,57.214388770577656,56.601089621116905,56.72552614690864,8443800,56.8957,55.818,53.9144,0.00109,1.265487,58.1691,55.6223,53.21
2022-08-24,57.20550537109375,57.40105044401526,56.929968285404094,57.09884257278669,6844700,56.9557,55.8795,53.9535,0.001401,1.26726,58.1639,55.7475,56.52
2022-08-25,57.48102951049805,57.51658376859262,56.79662869070123,57.205492486866795,7913900,56.9828,55.9762,53.9961,0.004816,1.273363,58.2135,55.7521,62.15
2022-08-26,56.094459533691406,57.596595053331264,55.97890986510955,57.53437678347367,10089500,56.9357,56.0374,54.0311,-0.024122,1.242647,58.2283,55.6431,51.08
2022-08-29,55.75669860839844,56.02334881030498,55.472271274279294,55.72114434397323,9115900,56.8562,56.1025,54.0635,-0.006021,1.235165,58.235,55.4774,47.63
2022-08-30,55.241172790527344,55.91668683026304,55.098959130022926,55.91668683026304,8456800,56.79,56.1508,54.0931,-0.009246,1.223745,58.3437,55.2363,38.87
2022-08-31,54.85008239746094,55.57892782760644,54.841195527130864,55.445604428808764,14633600,56.6918,56.1688,54.1214,-0.00708,1.215081,58.471,54.9126,38.81
2022-09-01,55.10784912109375,55.14340338589353,54.476776178783524,54.734539512619975,14939700,56.6175,56.1839,54.1509,0.004699,1.220791,58.5328,54.7022,37.04
2022-09-02,54.35234069824219,55.79225454418585,54.130131624889835,55.454495803310685,11809800,56.5184,56.1709,54.1784,-0.01371,1.204054,58.6841,54.3527,24.66
2022-09-06,54.37900161743164,55.081183063148295,54.210123951894204,54.476774146663224,12181800,56.4389,56.1378,54.2074,0.000491,1.204645,58.7977,54.0801,18.49
2022-09-07,55.38338851928711,55.54337931715947,54.50343913098914,54.50343913098914,13290700,56.406,56.1272,54.2435,0.01847,1.226895,58.8062,54.0058,31.88
2022-09-08,55.214508056640625,55.37449885624163,54.52121685213045,55.17895718278362,17193500,56.338,56.1243,54.28,-0.003049,1.223154,58.7945,53.8815,27.67
2022-09-09,55.39227294921875,55.89002245296032,54.98340910184591,55.258946159986216,11855900,56.298,56.117,54.316,0.00322,1.227092,58.7902,53.8058,29.9
2022-09-12,55.55226516723633,55.827805623096644,55.34783323829784,55.490046901500314,13026900,56.2447,56.1097,54.3509,0.002888,1.230636,58.7536,53.7358,36.51
2022-09-13,53.74793243408203,55.303395967418965,53.57905136616637,55.285618834446716,18532800,56.0656,56.0402,54.3788,-0.03248,1.190665,58.7534,53.3778,27.0
2022-09-14,54.03235626220703,54.29011958755906,53.72126154141075,53.89902946891702,12881600,55.8771,55.996,54.4155,0.005292,1.196966,58.5809,53.1733,28.98
2022-09-15,53.298187255859375,54.077115027592626,53.145985098503516,54.077115027592626,11451900,55.6587,55.9347,54.4449,-0.013588,1.180702,58.4578,52.8596,23.87
2022-09-16,53.30714797973633,53.53992877898618,52.92216159164644,53.414585008977674,20493500,55.4255,55.8825,54.4817,0.000168,1.1809,58.1906,52.6604,28.97
2022-09-19,53.71004104614258,53.808522997205046,53.029598559228184,53.17284906983728,12596200,55.2148,55.8343,54.5213,0.007558,1.189825,57.8153,52.6143,34.71
2022-09-20,53.62946701049805,53.745855712268316,53.11018173049455,53.43249626079164,11984600,55.0431,55.788,54.557,-0.0015,1.188041,57.5824,52.5038,37.12
2022-09-21,53.18180465698242,54.34571549374325,53.172849578842744,53.8443369941311,14165300,54.8459,55.7376,54.5885,-0.008347,1.178124,57.3159,52.3759,36.79
2022-09-22,53.05645751953125,53.477257393082745,53.00274071209003,53.31610014003586,11657600,54.6384,55.6898,54.6133,-0.002357,1.175347,56.9668,52.31,33.41
2022-09-23,52.465545654296875,52.91320390532453,51.92835711920825,52.78786014149461,14824000,54.3876,55.6338,54.6339,-0.011137,1.162257,56.497,52.2782,34.32
2022-09-26,51.81196212768555,52.4386843272394,51.650804893075666,52.36706078705791,18670100,54.1735,55.559,54.6521,-0.012457,1.147779,56.4185,51.9285,30.68
2022-09-27,50.47795104980469,52.259629177749645,50.415279160803316,51.999989958470444,23829300,53.9096,55.4726,54.6643,-0.025747,1.118227,56.5731,51.2461,14.83
2022-09-28,51.015140533447266,51.25687643038596,50.05715202448385,50.72863948863738,21480100,53.6983,55.3813,54.673,0.010642,1.130127,56.5787,50.8179,21.4
2022-09-29,50.64805603027344,51.2926850273525,50.13772587937303,51.113621037568144,14570700,53.4882,55.301,54.6733,-0.007196,1.121995,56.6171,50.3593,18.5
2022-09-30,50.155635833740234,51.14943779613038,50.137729092078224,50.91665356988601,16124600,53.2406,55.2133,54.671,-0.009722,1.111087,56.6048,49.8764,15.69
2022-10-03,50.71968078613281,50.898741352766876,50.191443917695004,50.460038183007484,16277600,53.0589,55.1329,54.6703,0.011246,1.123582,56.5598,49.558,27.14
2022-10-04,50.8360710144043,51.75824935429532,50.54957000065994,50.98827659909682,18861400,52.8818,55.044,54.6677,0.002295,1.126161,56.4592,49.3044,25.24
2022-10-05,50.352603912353516,50.71968355859705,49.69901983003938,50.58538471091901,14324900,52.6303,54.9274,54.6667,-0.00951,1.115451,56.1744,49.0862,26.26
2022-10-06,49.26926803588867,50.22725645914931,49.12601752629909,50.1377261714164,17192800,52.333,54.7927,54.6611,-0.021515,1.091452,55.9608,48.7052,22.26
2022-10-07,48.80370330810547,49.32298854297162,48.57092250943685,49.23345825472098,11479800,52.0036,54.63,54.6521,-0.009449,1.081139,55.6581,48.3491,16.59
2022-10-10,48.696266174316406,49.20659633004209,48.36500001006816,48.88428182845501,10239100,51.6608,54.4632,54.6408,-0.002201,1.078759,55.1981,48.1235,16.52
2022-10-11,48.7768440246582,49.43937975798869,48.561969970588834,48.758937284258835,14303900,51.4122,54.2918,54.6298,0.001655,1.080545,55.0297,47.7947,18.54
2022-10-12,49.36775588989258,50.173542181548974,49.27822559764708,49.44833451905822,18377400,51.179,54.1478,54.6198,0.012115,1.093636,54.685,47.673,25.3
2022-10-13,50.02133560180664,50.209354676400466,48.579875383636704,48.776846121134206,16220700,51.0151,54.012,54.6121,0.013239,1.108114,54.4085,47.6217,33.77
2022-10-14,49.22450256347656,50.55852570010698,49.188689082477815,50.39736845097414,15997900,50.811,53.8646,54.6001,-0.01593,1.090462,54.1139,47.5081,33.14
2022-10-17,49.86017608642578,50.334696167489966,49.752739059643595,49.80645928071544,13721400,50.6185,53.7351,54.592,0.012914,1.104544,53.6474,47.5896,45.57
2022-10-18,50.531673431396484,50.83608124669125,50.22726561610171,50.41528471919714,11823100,50.4636,53.6264,54.5854,0.013468,1.11942,53.1405,47.7867,46.6
2022-10-19,50.10191345214844,50.62119869190915,49.89599105494176,50.415276294702466,10182300,50.3096,53.5076,54.5762,-0.008505,1.1099,52.6629,47.9563,46.19
2022-10-20,49.31403732299805,50.066099947922744,49.20659687769886,49.93180451434116,16905100,50.1225,53.3624,54.5588,-0.015725,1.092446,52.1252,48.1198,44.36
2022-10-21,50.10191345214844,50.236212301151824,49.23345871877446,49.242410381539266,15034100,50.0043,53.2406,54.5431,0.015977,1.1099,51.6766,48.332,45.98
2022-10-24,51.54337692260742,51.6866274434766,50.6480603133346,50.71073220275475,17416700,49.9909,53.139,54.5361,0.028771,1.141833,51.6054,48.3764,53.92
2022-10-25,52.778907775878906,52.92215827768428,51.7045273046579,52.85948639660452,28829900,50.1059,53.048,54.5358,0.023971,1.169204,52.1399,48.0719,62.42
2022-10-26,53.172855377197266,53.522028324765714,52.698338644897795,52.83263409338305,15831400,50.2138,52.9555,54.5371,0.007464,1.177931,52.6416,47.786,71.5
2022-10-27,53.298187255859375,53.57573658530744,53.16389183737383,53.51306470694195,16026100,50.3463,52.8681,54.5388,0.002357,1.180708,53.1362,47.5564,75.72
2022-10-28,54.39943313598633,54.53373198724969,53.24447735964043,53.33400765024156,12888900,50.5585,52.7967,54.5458,0.020662,1.205103,53.8819,47.2351,79.3
2022-10-31,53.584693908691406,54.22932291468784,53.423536657192294,54.17560269240095,14016400,50.7018,52.7098,54.547,-0.014977,1.187054,54.2908,47.1128,72.97
2022-11-01,53.39668273925781,53.97863990915365,53.1549468417024,53.74585567505057,10659500,50.8298,52.6365,54.5452,-0.003509,1.182889,54.6162,47.0434,70.02
2022-11-02,52.6535758972168,53.924923960752594,52.61776240984229,53.396686975746086,14549200,50.9449,52.5471,54.5418,-0.013917,1.166427,54.8093,47.0805,62.96
2022-11-03,52.626708984375,52.82367973052324,52.01789341933664,52.02684849799527,9194000,51.1127,52.4555,54.5378,-0.00051,1.165832,54.9623,47.2631,68.13
2022-11-04,53.05645751953125,53.351913621904416,52.42973866363958,53.0922710013998,9725900,51.3254,52.367,54.5371,0.008166,1.175352,55.1072,47.5436,67.41
2022-11-07,53.26237869262695,53.5130662131449,53.03854957348984,53.05645289750285,8849700,51.5537,52.3104,54.5387,0.003881,1.179914,55.2166,47.8908,65.67
2022-11-08,53.360870361328125,53.53098270870708,52.769961515725626,53.495169223431304,10081600,51.7829,52.2624,54.5429,0.001849,1.182095,55.2844,48.2814,69.44
2022-11-09,52.61776351928711,53.396688101614515,52.59985677522229,53.351922949133574,10115200,51.9454,52.21,54.5441,-0.013926,1.165633,55.2722,48.6186,69.82
2022-11-10,54.50688171386719,54.650132249414504,53.432500989581236,53.942831235928686,16804800,52.1696,52.2031,54.5557,0.035903,1.207483,55.5546,48.7846,73.34
2022-11-11,54.90081024169922,55.01720234879858,53.90700833073435,54.94557538585695,18972100,52.4535,52.199,54.569,0.007227,1.21621,55.7494,49.1576,70.01
2022-11-14,54.37257766723633,55.25894261963014,54.35467092507706,54.90081460716839,16361000,52.6791,52.1994,54.5744,-0.009622,1.204507,55.8427,49.5155,60.37
2022-11-15,54.283042907714844,55.01720219906054,53.71899252985018,54.73070117879693,13295800,52.8667,52.1975,54.5787,-0.001647,1.202524,55.9377,49.7957,57.52
2022-11-16,54.184566497802734,54.64117650702058,53.97864406891138,54.42630241398705,14199500,53.0708,52.1735,54.5844,-0.001814,1.200342,55.9013,50.2403,56.03
2022-11-17,54.35466384887695,54.38152566629976,53.83538205530852,53.88909885943133,11212600,53.3228,52.1563,54.5883,0.003139,1.20411,55.5856,51.06,49.65
2022-11-18,54.73965835571289,54.94558077131106,54.43525056409779,54.60536291007682,10415600,53.5547,52.1432,54.5922,0.007083,1.212639,55.3246,51.7848,59.64
2022-11-21,55.58125686645508,55.69764556685849,54.79337729224411,54.98139296092207,15399400,53.7566,52.1438,54.6032,0.015375,1.231283,55.4811,52.0321,66.44
2022-11-22,55.82298278808594,55.95728163014285,55.554388519333536,55.93042322787604,12319600,53.9088,52.1853,54.6126,0.004349,1.236638,55.7993,52.0183,75.8
2022-11-23,56.07368469238281,56.216935224741235,55.77822854825239,55.94834090348946,8990400,54.0538,52.2261,54.6215,0.004491,1.242192,56.1414,51.9662,77.07
2022-11-25,56.12739181518555,56.23483225742282,55.84984587780967,56.163205295931306,5165500,54.1953,52.2827,54.6348,0.000958,1.243382,56.4445,51.9461,75.64
2022-11-28,56.1363525390625,56.49447713645458,56.01100875920718,56.12739746029463,12267500,54.2822,52.3393,54.6467,0.00016,1.243581,56.6929,51.8715,74.81
2022-11-29,55.93938064575195,56.01995927620451,55.49172234665148,55.97519412936682,10969600,54.3999,52.3839,54.6624,-0.003509,1.239217,56.8957,51.9041,71.88
2022-11-30,57.35499572753906,57.4181120953908,55.677895805572184,55.91232753765233,30433900,54.5978,52.4584,54.6835,0.025306,1.270576,57.371,51.8246,86.09
